sp|Q1J835|RL11_STRPF Large ribosomal subunit protein uL11 OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=rplK PE=3 SV=2	sp|Q724G4|RL11_LISMF Large ribosomal subunit protein uL11 OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=rplK PE=3 SV=1	0.8100454458370311
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|B4RBZ3|EFTS_PHEZH Elongation factor Ts OS=Phenylobacterium zucineum (strain HLK1) OX=450851 GN=tsf PE=3 SV=1	0.13480995012658384
sp|B6KAM0|AMA1_TOXGV Apical membrane antigen 1 OS=Toxoplasma gondii (strain ATCC 50861 / VEG) OX=432359 GN=AMA1 PE=1 SV=1	sp|B2V9H0|ATPL_SULSY ATP synthase subunit c OS=Sulfurihydrogenibium sp. (strain YO3AOP1) OX=436114 GN=atpE PE=3 SV=1	0.14943859776968643
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|P0DE88|RS2_STRP3 Small ribosomal subunit protein uS2 OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=rpsB PE=3 SV=1	0.5219436745983563
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A1WQP4|GLYA_VEREI Serine hydroxymethyltransferase OS=Verminephrobacter eiseniae (strain EF01-2) OX=391735 GN=glyA PE=3 SV=2	0.8058507429092634
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|A8ZZ67|RIMP_DESOH Ribosome maturation factor RimP OS=Desulfosudis oleivorans (strain DSM 6200 / JCM 39069 / Hxd3) OX=96561 GN=rimP PE=3 SV=2	0.25825255972316175
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A4W6S5|FABZ_ENT38 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Enterobacter sp. (strain 638) OX=399742 GN=fabZ PE=3 SV=1	0.9756738197919248
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|Q7VYC7|RRF_BORPE Ribosome-recycling factor OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=frr PE=3 SV=1	0.2091793016816484
sp|B9KL95|RS19_CERSK Small ribosomal subunit protein uS19 OS=Cereibacter sphaeroides (strain KD131 / KCTC 12085) OX=557760 GN=rpsS PE=3 SV=1	sp|B1KMX9|RS19_SHEWM Small ribosomal subunit protein uS19 OS=Shewanella woodyi (strain ATCC 51908 / MS32) OX=392500 GN=rpsS PE=3 SV=1	0.7331841472091427
sp|Q7Z692|CEA19_HUMAN Cell adhesion molecule CEACAM19 OS=Homo sapiens OX=9606 GN=CEACAM19 PE=2 SV=2	sp|B0CB42|PSAC_ACAM1 Photosystem I iron-sulfur center OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=psaC PE=1 SV=1	0.19170226375150298
sp|A8GVL3|RL35_RICB8 Large ribosomal subunit protein bL35 OS=Rickettsia bellii (strain OSU 85-389) OX=391896 GN=rpmI PE=3 SV=1	sp|Q6G5E5|RL35_BARHE Large ribosomal subunit protein bL35 OS=Bartonella henselae (strain ATCC 49882 / DSM 28221 / CCUG 30454 / Houston 1) OX=283166 GN=rpmI PE=3 SV=1	0.6362633205636207
