sp|Q1J835|RL11_STRPF Large ribosomal subunit protein uL11 OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=rplK PE=3 SV=2	sp|P66058|RL11_STRP1 Large ribosomal subunit protein uL11 OS=Streptococcus pyogenes serotype M1 OX=301447 GN=rplK PE=3 SV=1	1.0
sp|Q1J835|RL11_STRPF Large ribosomal subunit protein uL11 OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=rplK PE=3 SV=2	sp|A4VW09|RL11_STRSY Large ribosomal subunit protein uL11 OS=Streptococcus suis (strain 05ZYH33) OX=391295 GN=rplK PE=3 SV=1	0.9532150645957992
sp|Q1J835|RL11_STRPF Large ribosomal subunit protein uL11 OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=rplK PE=3 SV=2	sp|C1KYI0|RL11_LISMC Large ribosomal subunit protein uL11 OS=Listeria monocytogenes serotype 4b (strain CLIP80459) OX=568819 GN=rplK PE=3 SV=1	0.860395611898307
sp|Q1J835|RL11_STRPF Large ribosomal subunit protein uL11 OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=rplK PE=3 SV=2	sp|Q5FM23|RL11_LACAC Large ribosomal subunit protein uL11 OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=rplK PE=3 SV=1	0.8591422249204442
sp|Q1J835|RL11_STRPF Large ribosomal subunit protein uL11 OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=rplK PE=3 SV=2	sp|Q6GBV0|RL11_STAAS Large ribosomal subunit protein uL11 OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=rplK PE=3 SV=1	0.8360602546430481
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|A4RHN5|CHO2_PYRO7 Phosphatidylethanolamine N-methyltransferase OS=Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=CHO2 PE=3 SV=1	0.2410461900324424
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|C0NLX2|CHO2_AJECG Phosphatidylethanolamine N-methyltransferase OS=Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) OX=447093 GN=CHO2 PE=3 SV=1	0.22981127186941477
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|B2B2N5|CHO2_PODAN Phosphatidylethanolamine N-methyltransferase OS=Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) OX=515849 GN=CHO2 PE=3 SV=1	0.1902165939970525
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|A1WHX2|CCA_VEREI Multifunctional CCA protein OS=Verminephrobacter eiseniae (strain EF01-2) OX=391735 GN=cca PE=3 SV=1	0.1250525968136516
sp|D1ZIW5|CHO2_SORMK Phosphatidylethanolamine N-methyltransferase OS=Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell) OX=771870 GN=CHO2 PE=3 SV=1	sp|P0CAB1|E248R_ASFP4 Inner membrane protein pE248R OS=African swine fever virus (isolate Tick/South Africa/Pretoriuskop Pr4/1996) OX=561443 GN=Pret-144 PE=3 SV=1	0.12299760559934556
